Date,Outage_Color,Incidents,Service,incident_count,partial_outage_flag,partial_outage_minutes,major_outage_flag,major_outage_minutes,outage_flag,total_outage_minutes,scaled_total_outage_minutes,outage_impact_level,provider
2021-12-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-12-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-20,#ef4245,"[{'Incident_Title': 'Elevated errors on Babbage and Curie', 'Incident_Link': 'https://status.openai.com/incidents/dw0rmhbcppq0'}]",api,1,1,198,0,0,1,198,59.4,3,openai
2022-01-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-01-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2022-02-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-09-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-10-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-11-29,#10a37f,"[{'Incident_Title': 'Elevated API Errors', 'Incident_Link': 'https://status.openai.com/incidents/2pjsp7khqlmz'}]",api,1,0,0,0,0,0,0,0.0,0,openai
2021-11-30,#10a37f,"[{'Incident_Title': 'Elevated API Errors', 'Incident_Link': 'https://status.openai.com/incidents/2pjsp7khqlmz'}]",api,1,0,0,0,0,0,0,0.0,0,openai
2021-06-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-16,#aaa94e,"[{'Incident_Title': 'API outage', 'Incident_Link': 'https://status.openai.com/incidents/5k0mvvx5pygs'}]",api,1,0,0,1,7,1,7,7.0,1,openai
2021-06-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-06-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-28,#10a37f,"[{'Incident_Title': 'Intermittent instability with completion requests', 'Incident_Link': 'https://status.openai.com/incidents/05vgc7krfpz5'}]",api,1,0,0,0,0,0,0,0.0,0,openai
2021-07-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-07-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-08-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-01,#10a37f,"[{'Incident_Title': 'Engine Listing Issues', 'Incident_Link': 'https://status.openai.com/incidents/v9c6hwjvywy8'}]",api,1,0,0,0,0,0,0,0.0,0,openai
2021-03-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-03-31,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-01,#ef4146,"[{'Incident_Title': 'Degraded API Status', 'Incident_Link': 'https://status.openai.com/incidents/njmxdd3rh3g9'}]",api,1,1,6,1,58,2,64,59.8,3,openai
2021-04-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-17,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-18,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-19,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-20,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-21,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-22,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-23,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-24,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-25,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-26,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-27,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-28,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-29,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-04-30,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-01,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-02,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-03,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-04,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-05,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-06,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-07,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-08,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-09,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-10,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-11,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-12,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-13,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-14,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-15,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
2021-05-16,#10a37f,[],api,0,0,0,0,0,0,0,0.0,0,openai
